"GCODE";"Ost";"Nord";"AWGN ID";"Messstelle";"Gewässer";"Parameter";"Jahr";"Datum";"Vorzeichen";"Messwert";"Bestimmungsgrenze";"Dimension";"Medium";"Probeart"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"04.01.2016";"-";"11,3";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"18.01.2016";"-";"11,9";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"01.02.2016";"-";"11,8";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"15.02.2016";"-";"12,2";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"29.02.2016";"-";"12,2";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"14.03.2016";"-";"11,7";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"29.03.2016";"-";"11,2";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"11.04.2016";"-";"10,4";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"25.04.2016";"-";"10,7";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"09.05.2016";"-";"9,5";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"23.05.2016";"-";"9,8";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"06.06.2016";"-";"9,5";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"20.06.2016";"-";"9,3";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"04.07.2016";"-";"8,6";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"18.07.2016";"-";"9,1";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"01.08.2016";"-";"7,7";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"15.08.2016";"-";"8,4";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"29.08.2016";"-";"7,9";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"12.09.2016";"-";"6,8";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"26.09.2016";"-";"8,7";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"10.10.2016";"-";"8,9";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"24.10.2016";"-";"9,4";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"07.11.2016";"-";"9,7";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"21.11.2016";"-";"10,9";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"05.12.2016";"-";"11,3";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Sauerstoff";"2016";"19.12.2016";"-";"11,2";"0,5";"mg/l";"Oberflaechengewaesser";"Stichprobe"
